course_id,course_title,stack,topic_name,unit_id,question_id,difficulty,title,content,num_test_cases,companies,source
128b8668-816b-44eb-9f04-86a571b0b495,More NodeJS Concepts,FullStack,File Systems & Streams,a45f1000-dc12-4ea1-bd0c-45814729c5a0,91d0d0d4-18f4-473f-9421-a8e1984a9ad0,EASY,Read File Using Readable Stream,"# Read File Using Readable Stream

Write a Node.js script that reads the contents of the `research_paper.txt` file using a readable stream and logs the data chunk by chunk. After the data is read, print `Data read successfully`. If there is an error, print `Error reading data`.

<MultiLineNote>
Use the exact file name and output messages specified above as any deviation will cause test cases to fail.
</MultiLineNote>",2,,128b8668
128b8668-816b-44eb-9f04-86a571b0b495,More NodeJS Concepts,FullStack,File Systems & Streams,a45f1000-dc12-4ea1-bd0c-45814729c5a0,df6a3595-2efc-4016-9c05-af8910e34f60,EASY,"Read, Transform, and Write Data","# Read, Transform, and Write Data

Write a Node.js script that reads the `research_paper.txt` file using a readable stream, processes the data by converting it to uppercase, and then writes the processed data to `uppercase_output.txt` using a writable stream. Print ""Data transformed and written successfully"" if the operation is successful. If there is an error, print ""Error transforming and writing data"".

<MultiLineNote>
Use the exact file names and output messages specified above as any deviation will cause test cases to fail.
</MultiLineNote>",4,,128b8668
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL - 2,81d2ebc3-3324-44f2-9c61-a87d818e701f,021e0de5-ec37-42fa-8738-3b94124aa17d,EASY,Question 2,"Get all the products that are in the price range of 750 to 1000.

**Note**: 

-  Include the products with price 750 and 1000 as well.
-  Output must contain rows in the ascending order of`price`of the product. If two products are of same `price`, then sort by`name`in the alphabetical order.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL - 2,81d2ebc3-3324-44f2-9c61-a87d818e701f,066c9e1d-eb9b-47c6-8c45-a0f0191a8bff,EASY,,"Get details of all products that does not belong to any of the following categories.

- Food
- Novel

Output must contain rows in the ascending order of `brand` of the product. If products are of same brand, then sort by `price` in the ascending order.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL - 2,81d2ebc3-3324-44f2-9c61-a87d818e701f,1aa6095c-afdd-4fd1-9784-9a6a149e5006,MEDIUM,Question 6,"Get all the details of the products from `product`table whose

-  `brand` is Puma or Denim *and*
-  `rating` greater than 4
-  Get products with lowest price first",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL - 2,81d2ebc3-3324-44f2-9c61-a87d818e701f,22f4c83c-3537-480e-9003-c008fa59a57d,EASY,,"Get all the products that are in the rating range of 3.7 to 4.5.

**Note**: 

- Include the products with `rating` 3.7 and 4.5 as well.
- Output must contain rows in the descending order of `rating` of the product. If two products are of same `rating`, then sort by `price` in the ascending order.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL - 2,81d2ebc3-3324-44f2-9c61-a87d818e701f,385fe685-9cdd-4106-84db-0ab653ba3985,MEDIUM,,"User wants to get the top 3 food items sorted by ratings.

**Note**: 

- `category` of the product should be ""Food"".
- If two products have the same rating, then sort by `name` in the alphabetical order.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL - 2,81d2ebc3-3324-44f2-9c61-a87d818e701f,6f803799-1b9a-43f9-9b1c-ead7a8e006f3,,,"Get all products priced above 2000, excluding those from the brand ""Apple"".

**Note :**

- Output must contain rows in the descending order of `price` of the product. If two products are of same price, then sort by `rating` in the descending order.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL - 2,81d2ebc3-3324-44f2-9c61-a87d818e701f,957ab445-27ce-4f1f-9328-3295bef39c3b,MEDIUM,Question 4,"List all the distinct brands available.

**Note:** Output must contain rows in the alphabetical order of name of the `brand`.

####Expected Output Format:

|brand|
|----|
|...|",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL - 2,81d2ebc3-3324-44f2-9c61-a87d818e701f,e7490c15-b925-4821-ab81-97cc0bcdf1e3,MEDIUM,,Find all products whose name contains the letter 'e'. Sort the results by name in ascending order.,0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL - 2,81d2ebc3-3324-44f2-9c61-a87d818e701f,f44a1fc8-82a7-42d4-9667-0f62509f10e4,MEDIUM,Question 5,"User has checked first 10 products keeping highly-rated products at the top. Help the user check the details of next 10 products.

**Note:** If two products have the same rating, then sort by`name`in the alphabetical order.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL - 2,81d2ebc3-3324-44f2-9c61-a87d818e701f,fb502e7a-0375-4cf0-a721-98703169614f,MEDIUM,Question 3,"User wants to purchase clothes that have high-rating and low-cost.
Get the products from the ""Clothing"" category as per the user requirements, i.e.,

- Keep highly-rated products at the top
- Sort the price from low to high",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL - 2,81d2ebc3-3324-44f2-9c61-a87d818e701f,fb509992-3d3b-4b1b-992e-b0fd97312b75,EASY,Question 1,"Get all the products from ""Roadster"", ""Levi's"" or ""Puma"" brands.
 
**Note**:  Output must contain rows in the ascending order of `price` of the product. If two products are of same price, then sort by `name` in the alphabetical order.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,SQL Case Clause and Set Operations,fe6322df-e544-4b37-88e0-9070c93289a5,0f3a91e1-43c1-4e3c-8e21-db62f21ae12d,,Question 4,"Let's generate a performance report for all the players who played in the year 2006.

Apply the below logic to grade the player's performance.

| total score | performance report|
|---|---|
| >= 150 | GOOD|
|100<=  |AVERAGE|
| <100| BELOW AVERAGE|


**Note:** Output must be in the descending order of `total_score `

Expected Output Format:

|name|total\_score|badge|
|---------|--------------|----------|
|... |... |...|",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,SQL Case Clause and Set Operations,fe6322df-e544-4b37-88e0-9070c93289a5,2a3ada74-a223-4928-b496-0caa7eb3733d,MEDIUM,,"Let's determine the performance category of players in each match.  

Label the player's performance according to the given conditions:

| Score Range | Performance |
|-------------|-------------|
| >=60        | Star Player |
| >=40        | Good        |
| <40        | Average     |


Expected Output Format:

| name | match |  match\_date | player\_category |
|------|-------|--------------|----------------|
| ...  | ...    |    ...      |  ...           |",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,SQL Case Clause and Set Operations,fe6322df-e544-4b37-88e0-9070c93289a5,3520dcfe-b3bc-45e1-8e06-5c90c5102541,,Question 7,"Get all the player/s who played only for *SRH*

**Note**: 

- Names in the output must be in capital letters.
- Output must be in the ascending order of `name `

Expected Output Format:

|name|
|---------|
| ...|",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,SQL Case Clause and Set Operations,fe6322df-e544-4b37-88e0-9070c93289a5,46080918-ef8e-452c-9de0-3c0029411786,,Question 5,"For each player, get the number of matches in which their strike rate is less than 80.0, and the number of matches with strike rate greater than or equal to 80.0.

`strike_rate = (score of the player / no_of_balls)*100`

**Note:**

- Strike rate should always be a float value.
- Output must be in the ascending order of `name `

Expected Output Format:

|name|strike\_rate\_less\_than\_80|strike\_rate\_greater\_than\_or\_equal\_to\_80|
|-------|----------------------------|----------------------------|
| ...|... |... |",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,SQL Case Clause and Set Operations,fe6322df-e544-4b37-88e0-9070c93289a5,5942e496-bbe0-46e9-ad27-701b95e52a41,EASY,,"Get all the player names who have played for either SRH or MI .

**Note** :  Include the player name even if the player name is repeated for multiple times.

Expected Output Format: 

| name | 
|------|
| ...  |",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,SQL Case Clause and Set Operations,fe6322df-e544-4b37-88e0-9070c93289a5,68eae199-5510-4bbd-9440-14268d780650,HARD,,"Calculate the total runs scored for each team using the scores of individual players.

Label teams that have scored **more than 200** runs as ""High Scoring Team"" and others as ""Low Scoring Team"".

**Note** : Sort the output in the descending order of `total_runs_scored`.

Expected Output Format:

| team\_name | total\_runs\_scored | scoring\_category |
|------|---------------|--------------|
| ...  | ...           | ...          |",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,SQL Case Clause and Set Operations,fe6322df-e544-4b37-88e0-9070c93289a5,77252e37-b3ac-4364-8229-b9f2ac093475,,Question 8,"Get all the player/s who played either for *SRH*, *CSK*, or *MI*.

**Note**: 

- Get unique players.
- Output must be in the ascending order of `name `

Expected Output Format: 

|name|
|---------|
| ...|",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,SQL Case Clause and Set Operations,fe6322df-e544-4b37-88e0-9070c93289a5,8d3efea1-83d2-45c7-b1d4-a5c4c1f9b05c,MEDIUM,,"Let's determine the ticket price for each match based on the teams played in the matches.

If the match is played by CSK, MI, or RCB teams the ticket price should be **5000**; otherwise, it should be **2500**.

Expected Output Format:

| match | match\_date | ticket\_price |
|-------|------------|--------------|
| ...   |     ...    | ...         |",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,SQL Case Clause and Set Operations,fe6322df-e544-4b37-88e0-9070c93289a5,ab60af4d-3f2a-4838-988f-4bc6f80fe897,MEDIUM,,"Get the list of players who participated in matches during the years 2005 and 2006.


Expected Output Format:

| name |  
|------|
| ...  |",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,SQL Case Clause and Set Operations,fe6322df-e544-4b37-88e0-9070c93289a5,d858ee71-7e1e-4e45-bfc8-a3d03375b37c,,Question 6,"Get all the player/s who played for both *CSK* and *RCB*.

**Note:** Output must be in the ascending order of `name `

Expected Output Format:

|name|
|------|
| ...|
",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Group By with Having,11c31c63-8ace-4b5c-a1ff-507bf2347c2c,0fbfda1e-73fc-40b1-a6f5-2fed66abddcf,HARD,,"Get details of players who have scored more than 100 runs in total across all their matches in descending order of `total_runs`.

#### Expected Output Format :

| name | total\_runs |
|---------------|-------------|
|       .........      |      .....      |",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Group By with Having,11c31c63-8ace-4b5c-a1ff-507bf2347c2c,1725d8b5-6f93-4713-b93f-7aca2bdb4733,MEDIUM,Question 7,"Get the details of all players whose average score is greater than 50 , along with the number of sixes they have scored.

**Note:** Output must contain rows in the ascending order of`name`of the player.

#### Expected Output Format :

| name  | avg\_score | total\_sixes|
| --- | --- | --- |
|...|...|...|",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Group By with Having,11c31c63-8ace-4b5c-a1ff-507bf2347c2c,96f168be-741e-4494-ba71-c66bd8629aab,MEDIUM,,"Get the name, year, and highest score scored by each player in each year. 

**Note**

- The output should be ordered by the year

#### Expected Output Format :

| name | year  | highest\_score |
|------|-------|---------------|
| ...... | ..... |  .......     |",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Group By with Having,11c31c63-8ace-4b5c-a1ff-507bf2347c2c,9b2d4ddf-4bf5-4871-b82e-375c3d84e7af,HARD,,"Get details of players who have an average score more than 65 runs. 

#### Expected Output Format :

| name | average\_score |
|---------------|-------------|
|       .........      |      .....      |",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Group By with Having,11c31c63-8ace-4b5c-a1ff-507bf2347c2c,c59b002b-8c70-4ae0-a812-5b252fd29cd0,MEDIUM,Question 8,"Get the player wise total number of matches where the players scored more than 50 and in at least 2 matches.

**Note:** Output must contain rows in the ascending order of`name`of the player.

#### Expected Output Format :

| name  | no\_of\_matches |
| --- | --- | 
|...|...|",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Group By with Having,11c31c63-8ace-4b5c-a1ff-507bf2347c2c,ec639182-a29b-4552-9307-6cebf8c9f7eb,HARD,,"Get details of players who have played in at least 3 matches. 

**Note**

- Ignore the matches where the player did not have a chance to play. 

#### Expected Output Format :

| name | matches\_played |
|---------------|-------------|
|       .........      |      .....      |",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Modelling Databases,f58266ea-d60c-4259-96db-e25f79340f53,0b4209f0-8d3c-494f-a107-5d02612b19ba,,Question 3,"We have created *user* and *post* tables in the database. Now, users want to comment on the posts. So, let's create a *comment* table.

Write a query to represent the *comment* entity type, and its relation with *user* and *post* entity types.

- Attributes of a comment entity type are given below.

|attribute|description|
|------------|------------------|
|comment_id|an integer to uniquely identify a comment - key attribute|
|content|a text field|
|commented_at| datetime field |


####Note:

Create a table in such a way that:

- If we delete a user from the *user* table, then the related comments in the *comment* table must be automatically deleted.
- Similarly, if we delete a *post*, then the comments related to the post must be automatically deleted.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Modelling Databases,f58266ea-d60c-4259-96db-e25f79340f53,42944ddd-466b-461f-aa8d-4179f4d7860e,,Question 1,"Write a query to represent the *user* entity type in the relational database. Below are the attributes of a user entity type.

|attribute|description|
|------------|------------------|
|id|an integer to uniquely identify a user - key attribute|
|name|a string of max length 250 characters|
|gender| a string of max length 50 characters|
|email_id|a string of max length 500 characters|
",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Modelling Databases,f58266ea-d60c-4259-96db-e25f79340f53,44259da9-9048-4725-8f64-fc5587211fbe,,Question 2,"We have created a *user* table in the database.

Now, let's write a query to represent the *post* entity type and its relation with *user* entity type.

Below are the attributes of the post entity type.

|attribute|description|
|------------|------------------|
|post_id|an integer to uniquely identify a post - key attribute|
|content| a text field|
|published_at| datetime field |

####Note: 

- Create a table in such a way that if we delete a user from the *user* table, then the related posts in the *post* table must be automatically deleted.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Modelling Databases,f58266ea-d60c-4259-96db-e25f79340f53,c56948f8-806d-4990-bf52-4eb61e32a3ac,,Question 4,"Any social network application has groups with users of similar interests. 
Now, let’s create a *group_details* table that stores the information about a group.

Write a query to represent the *group_details* entity type in the relational database. Below are the attributes of the entity type.

|attribute|description|
|------------|------------------|
|id|an integer to uniquely identify a group - key attribute|
|name|a string of max length 500 characters |",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Modelling Databases,f58266ea-d60c-4259-96db-e25f79340f53,f68d24c7-ef97-4c14-98ae-a2c93495f409,,Question 5,"A user can be in multiple groups, and a group can contain many users.

Now, let’s create *user_group* table to capture the many-to-many relationship between *user* and *group* entity types.

Below are the attributes of the relationship.

|attribute|description|
|------------|------------------|
|joined_at|a datetime field|
|is_admin|a boolean field|


#### Note:

Create this junction table in such a way that if we delete a user/group, then the related data in the *user_group* must be automatically deleted.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,03dae50d-12bf-4ab4-9474-cd486719dad9,EASY,,"Get all the products which does not belongs to the ""Clothing"" category.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,0f751589-7f25-4f2b-a74c-1e9de6f09bbd,MEDIUM,,Get all the products whose `category` contains at least 5 characters.,0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,2b1b73d1-5b05-4900-85e5-fd93a7d315f1,EASY,,"Get all details of products from the ""Puma"" brand.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,3f51876f-19de-4462-9bd2-ff31aa2fa80a,MEDIUM,,Get all the products whose category's 2nd character is 'a'.,0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,68e040bc-04df-4dc5-9c77-b50fbfbda03b,EASY,Question 2,"User would like to shop for ""Jeans"". A common pattern in all the jeans products is that their`name` *ends with ""Jeans""*. Help the user get the details of required products.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,8ab5f048-48ed-40ce-a840-3df0d917f089,EASY,Question 5,"Get the products whose`name`matches the following pattern:

- `name`endswith at least four characters,
- Out of the last 4 characters, first character is ""h"" and the third character is ""r"".",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,a330bc48-54bf-4e6e-8e11-09a1832db79d,EASY,,"Get name, price and rating of all the products with rating more than 3.0.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,abfb3c3e-4584-4268-9b49-fee21b043c95,EASY,Question 6,Get all the products whose`price`is less than or equal to 1000.,0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,b3b0ecbc-59c9-46ab-92b9-79a249482a45,EASY,,"Get all the bad rated products from the products table.

**Note:** Consider the products with rating less than 3.6 as bad rated products.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,b6dc8bd0-a2a6-4e8f-b5eb-aa846156e5fa,EASY,Question 4,"List all the ""Chips"" in the database.
Note: Consider the products that have ""Chips"" in the`name`.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,df41c6cc-c0dd-4c21-8723-b41ed6958351,MEDIUM,Question 7,"Get all the best rated products.
Note: Products whose`rating`is above 4.0 are considered as best rated products.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,f7f54720-c2d8-4070-9dfb-d0ea07a1ee00,MEDIUM,,Get all the products whose category contains exactly 7 characters.,0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,23f2a87c-08e6-4bb3-8905-ecd06c25c926,fac3868f-416b-4201-9ad7-3e4c10423bf0,EASY,Question 3,"User wants to purchase ""Bourbon Small"", ""Bourbon With Extra Cookies"", or products from bourbon. Retrieve all details of such products accordingly. 

*Hint:* All the product whose`name`starts with ""Bourbon"".",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,3de7afa3-63fd-4dfb-a8ad-34fe00e9f7e4,02b89acd-0853-430b-a161-aa3366fad878,MEDIUM,Question 4,"Get all the products that satisfy all the given conditions

 - `rating` is above 3.6 *and*
 - `price` is less than 1000 *and*
 - belongs to ""Puma"" `brand`",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,3de7afa3-63fd-4dfb-a8ad-34fe00e9f7e4,0c87586d-e150-4850-bd14-b7d543c45548,MEDIUM,,"Write a query to get the products that satisfies the below conditions and belongs to ""Clothing"" category.

- Contains hyphen (`-`) in its name
- Starts with 'B'
- Last character is 't'",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,3de7afa3-63fd-4dfb-a8ad-34fe00e9f7e4,0e1f7bfa-ee3b-470e-88ff-d61b2a7f2b1f,MEDIUM,Question 1,"Get all the details of products that belong to ""Clothing"" category and price less than 700.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,3de7afa3-63fd-4dfb-a8ad-34fe00e9f7e4,44a13c2b-e85d-4a50-a557-b048e264eea9,MEDIUM,,"Write a query to get the products that satisfies any of the below conditions:

- `price` is less than 200 
- products that belong to ""Clothing"" `category` and it is not in white color 

**Note:** Consider products with ""White"" in their name as white colored.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,3de7afa3-63fd-4dfb-a8ad-34fe00e9f7e4,60716e75-4ed3-4a6e-9371-8539324994fe,EASY,,"Raju wants to buy the **best rated** Clothes which belongs to ""Denim"" brand.

Get all the best rated Denim products.

**Note:** Consider the **best rated** clothes have rating greater than 4.2.",0,,25c1a72c
25c1a72c-216e-47e1-9bc6-b2f16c66e0ca,Introduction to Databases,CS Core,Querying with SQL,3de7afa3-63fd-4dfb-a8ad-34fe00e9f7e4,7810df54-7007-4c9b-81e9-b806583ba5f7,EASY,,"Get all the rows from the `product` table that doesn't contain ""Potter"" in their name.",0,,25c1a72c
